Provider;John Doe (SMHI)
CaseStudy;European Rivers
ForecastSystem;E-HYPE
ForecastType;Bias Correction 1
ModelVariable;Discharge
ScoreType;BSS
ScoreLeadTimeUnit;Month
VerificationPeriod;2000/01/01 2010/12/31
!
LocationID;River_names;Station_names;Latitude;Longitude;Score_Value;LeadTime
9700484;River 53;Station 53;40.7727104262449;1.23845783760771;0;4
9700484;River 53;Station 53;40.7727104262449;1.23845783760771;0;5
9700484;River 53;Station 53;40.7727104262449;1.23845783760771;0;6
9700486;River 54;Station 54;49.7202148311771;2.42860411526635;0;1
9700486;River 54;Station 54;49.7202148311771;2.42860411526635;0;2
9700486;River 54;Station 54;49.7202148311771;2.42860411526635;0;3
9700486;River 54;Station 54;49.7202148311771;2.42860411526635;0;4
9700486;River 54;Station 54;49.7202148311771;2.42860411526635;0;5
9700486;River 54;Station 54;49.7202148311771;2.42860411526635;0;6
9700490;River 55;Station 55;41.8204794987105;7.2486434224993;0;1
9700490;River 55;Station 55;41.8204794987105;7.2486434224993;0;2
9700490;River 55;Station 55;41.8204794987105;7.2486434224993;0;3
9700490;River 55;Station 55;41.8204794987105;7.2486434224993;0;4
9700490;River 55;Station 55;41.8204794987105;7.2486434224993;0;5
9700490;River 55;Station 55;41.8204794987105;7.2486434224993;0;6
9705482;River 56;Station 56;46.2112520355731;1.85642657801509;0;1
9705482;River 56;Station 56;46.2112520355731;1.85642657801509;0;2
9705482;River 56;Station 56;46.2112520355731;1.85642657801509;0;3
9705482;River 56;Station 56;46.2112520355731;1.85642657801509;0;4
9705482;River 56;Station 56;46.2112520355731;1.85642657801509;0;5
9705482;River 56;Station 56;46.2112520355731;1.85642657801509;0;6
9705666;River 57;Station 57;40.9678800567053;4.77185563417152;0;1
9705666;River 57;Station 57;40.9678800567053;4.77185563417152;0;2
9705666;River 57;Station 57;40.9678800567053;4.77185563417152;0;3
9705666;River 57;Station 57;40.9678800567053;4.77185563417152;0;4
9705666;River 57;Station 57;40.9678800567053;4.77185563417152;0;5
9705666;River 57;Station 57;40.9678800567053;4.77185563417152;0;6
9705792;River 58;Station 58;43.5680203535594;4.16837115772069;0;1
9705792;River 58;Station 58;43.5680203535594;4.16837115772069;0;2
9705792;River 58;Station 58;43.5680203535594;4.16837115772069;0;3
9705792;River 58;Station 58;43.5680203535594;4.16837115772069;0;4
9705792;River 58;Station 58;43.5680203535594;4.16837115772069;0;5
9705792;River 58;Station 58;43.5680203535594;4.16837115772069;0;6
9705823;River 59;Station 59;47.193928596098;8.05669720983133;0;1
9705823;River 59;Station 59;47.193928596098;8.05669720983133;0;2
9705823;River 59;Station 59;47.193928596098;8.05669720983133;0;3
9705823;River 59;Station 59;47.193928596098;8.05669720983133;0;4
9705823;River 59;Station 59;47.193928596098;8.05669720983133;0;5
9705823;River 59;Station 59;47.193928596098;8.05669720983133;0;6
9705829;River 60;Station 60;47.9457055940293;2.6439384999685;0;1
9705829;River 60;Station 60;47.9457055940293;2.6439384999685;0;2
9705829;River 60;Station 60;47.9457055940293;2.6439384999685;0;3
9705829;River 60;Station 60;47.9457055940293;2.6439384999685;0;4
9705829;River 60;Station 60;47.9457055940293;2.6439384999685;0;5
9705829;River 60;Station 60;47.9457055940293;2.6439384999685;0;6
9705843;River 61;Station 61;42.9846071312204;2.41177110932767;0;1
9705843;River 61;Station 61;42.9846071312204;2.41177110932767;0;2
9705843;River 61;Station 61;42.9846071312204;2.41177110932767;0;3
9705843;River 61;Station 61;42.9846071312204;2.41177110932767;0;4
9705843;River 61;Station 61;42.9846071312204;2.41177110932767;0;5
9705843;River 61;Station 61;42.9846071312204;2.41177110932767;0;6
9705900;River 62;Station 62;43.0913963634521;6.81149354903027;0;1
9705900;River 62;Station 62;43.0913963634521;6.81149354903027;0;2
9705900;River 62;Station 62;43.0913963634521;6.81149354903027;0;3
9705900;River 62;Station 62;43.0913963634521;6.81149354903027;0;4
9705900;River 62;Station 62;43.0913963634521;6.81149354903027;0;5
9705900;River 62;Station 62;43.0913963634521;6.81149354903027;0;6
9705972;River 63;Station 63;41.8526933342218;9.44849646883085;0;1
9705972;River 63;Station 63;41.8526933342218;9.44849646883085;0;2
9705972;River 63;Station 63;41.8526933342218;9.44849646883085;0;3
9705972;River 63;Station 63;41.8526933342218;9.44849646883085;0;4
9705972;River 63;Station 63;41.8526933342218;9.44849646883085;0;5
9705972;River 63;Station 63;41.8526933342218;9.44849646883085;0;6
9707665;River 64;Station 64;49.3940821033902;1.23650050954893;0;1
9707665;River 64;Station 64;49.3940821033902;1.23650050954893;0;2
9707665;River 64;Station 64;49.3940821033902;1.23650050954893;0;3
9707665;River 64;Station 64;49.3940821033902;1.23650050954893;0;4
9707665;River 64;Station 64;49.3940821033902;1.23650050954893;0;5
9707665;River 64;Station 64;49.3940821033902;1.23650050954893;0;6
9708419;River 65;Station 65;42.9120888118632;5.39300036150962;0;1
9708419;River 65;Station 65;42.9120888118632;5.39300036150962;0;2
9708419;River 65;Station 65;42.9120888118632;5.39300036150962;0;3
9708419;River 65;Station 65;42.9120888118632;5.39300036150962;0;4
9708419;River 65;Station 65;42.9120888118632;5.39300036150962;0;5
9708419;River 65;Station 65;42.9120888118632;5.39300036150962;0;6
9708874;River 66;Station 66;46.292618336156;1.97158121038228;0;1
9708874;River 66;Station 66;46.292618336156;1.97158121038228;0;2
9708874;River 66;Station 66;46.292618336156;1.97158121038228;0;3
9708874;River 66;Station 66;46.292618336156;1.97158121038228;0;4
9708874;River 66;Station 66;46.292618336156;1.97158121038228;0;5
9708874;River 66;Station 66;46.292618336156;1.97158121038228;0;6
9712310;River 67;Station 67;49.8929398949258;3.47556805703789;0;1
9712310;River 67;Station 67;49.8929398949258;3.47556805703789;0;2
9712310;River 67;Station 67;49.8929398949258;3.47556805703789;0;3
9712310;River 67;Station 67;49.8929398949258;3.47556805703789;0;4
9712310;River 67;Station 67;49.8929398949258;3.47556805703789;0;5
9712310;River 67;Station 67;49.8929398949258;3.47556805703789;0;6
9715377;River 68;Station 68;48.8878207583912;0.890193853992969;0;1
9715377;River 68;Station 68;48.8878207583912;0.890193853992969;0;2
9715377;River 68;Station 68;48.8878207583912;0.890193853992969;0;3
9715377;River 68;Station 68;48.8878207583912;0.890193853992969;0;4
9715377;River 68;Station 68;48.8878207583912;0.890193853992969;0;5
9715377;River 68;Station 68;48.8878207583912;0.890193853992969;0;6
9716382;River 69;Station 69;43.7258345843293;8.05507741402835;0;1
9716382;River 69;Station 69;43.7258345843293;8.05507741402835;0;2
9716382;River 69;Station 69;43.7258345843293;8.05507741402835;0;3
9716382;River 69;Station 69;43.7258345843293;8.05507741402835;0;4
9716382;River 69;Station 69;43.7258345843293;8.05507741402835;0;5
9716382;River 69;Station 69;43.7258345843293;8.05507741402835;0;6
9716495;River 70;Station 70;46.8045770423487;1.06043954379857;0;1
9716495;River 70;Station 70;46.8045770423487;1.06043954379857;0;2
9716495;River 70;Station 70;46.8045770423487;1.06043954379857;0;3
9716495;River 70;Station 70;46.8045770423487;1.06043954379857;0;4
9716495;River 70;Station 70;46.8045770423487;1.06043954379857;0;5
9716495;River 70;Station 70;46.8045770423487;1.06043954379857;0;6
9716990;River 71;Station 71;43.779713450931;4.01230853516608;0;1
9716990;River 71;Station 71;43.779713450931;4.01230853516608;0;2
9716990;River 71;Station 71;43.779713450931;4.01230853516608;0;3
9716990;River 71;Station 71;43.779713450931;4.01230853516608;0;4
9716990;River 71;Station 71;43.779713450931;4.01230853516608;0;5
9716990;River 71;Station 71;43.779713450931;4.01230853516608;0;6
9718463;River 72;Station 72;47.4440566380508;6.91143167903647;0;1
9718463;River 72;Station 72;47.4440566380508;6.91143167903647;0;2
9718463;River 72;Station 72;47.4440566380508;6.91143167903647;0;3
9718463;River 72;Station 72;47.4440566380508;6.91143167903647;0;4
9718463;River 72;Station 72;47.4440566380508;6.91143167903647;0;5
9718463;River 72;Station 72;47.4440566380508;6.91143167903647;0;6
9720136;River 73;Station 73;46.5685859392397;6.10933347139508;0;1
9720136;River 73;Station 73;46.5685859392397;6.10933347139508;0;2
9720136;River 73;Station 73;46.5685859392397;6.10933347139508;0;3
9720136;River 73;Station 73;46.5685859392397;6.10933347139508;0;4
9720136;River 73;Station 73;46.5685859392397;6.10933347139508;0;5
9720136;River 73;Station 73;46.5685859392397;6.10933347139508;0;6
9720149;River 74;Station 74;43.9736075839028;4.22869176836684;0;1
9720149;River 74;Station 74;43.9736075839028;4.22869176836684;0;2
9720149;River 74;Station 74;43.9736075839028;4.22869176836684;0;3
9720149;River 74;Station 74;43.9736075839028;4.22869176836684;0;4
9720149;River 74;Station 74;43.9736075839028;4.22869176836684;0;5
9720149;River 74;Station 74;43.9736075839028;4.22869176836684;0;6
9720385;River 75;Station 75;47.900616908446;9.34399261604995;0;1
9720385;River 75;Station 75;47.900616908446;9.34399261604995;0;2
9720385;River 75;Station 75;47.900616908446;9.34399261604995;0;3
9720385;River 75;Station 75;47.900616908446;9.34399261604995;0;4
9720385;River 75;Station 75;47.900616908446;9.34399261604995;0;5
9720385;River 75;Station 75;47.900616908446;9.34399261604995;0;6
9720436;River 76;Station 76;44.5027455640957;5.06719061173499;0;1
9720436;River 76;Station 76;44.5027455640957;5.06719061173499;0;2
9720436;River 76;Station 76;44.5027455640957;5.06719061173499;0;3
9720436;River 76;Station 76;44.5027455640957;5.06719061173499;0;4
9720436;River 76;Station 76;44.5027455640957;5.06719061173499;0;5
9720436;River 76;Station 76;44.5027455640957;5.06719061173499;0;6
9725234;River 77;Station 77;45.8443748299032;3.74448117567226;0;1
9725234;River 77;Station 77;45.8443748299032;3.74448117567226;0;2
9725234;River 77;Station 77;45.8443748299032;3.74448117567226;0;3
9725234;River 77;Station 77;45.8443748299032;3.74448117567226;0;4
9725234;River 77;Station 77;45.8443748299032;3.74448117567226;0;5
9725234;River 77;Station 77;45.8443748299032;3.74448117567226;0;6
9728428;River 78;Station 78;40.7970433635637;6.42451968509704;0;1
9728428;River 78;Station 78;40.7970433635637;6.42451968509704;0;2
9728428;River 78;Station 78;40.7970433635637;6.42451968509704;0;3
9728428;River 78;Station 78;40.7970433635637;6.42451968509704;0;4
9728428;River 78;Station 78;40.7970433635637;6.42451968509704;0;5
9728428;River 78;Station 78;40.7970433635637;6.42451968509704;0;6
